symbol;probability;information
<ARP, 10.2.200.210>;7.68167153173e-05;13.6682201989
<ARP, 10.2.203.15>;0.000460900291904;11.0832576982
<ARP, 10.2.202.10>;7.68167153173e-05;13.6682201989
<ARP, 10.2.201.166>;7.68167153173e-05;13.6682201989
<ARP, 192.168.1.1>;0.000230450145952;12.0832576982
<ARP, 10.2.1.16>;0.000768167153173;10.346292104
<ARP, 10.2.6.23>;0.000307266861269;11.6682201989
<ARP, 10.2.201.137>;0.000230450145952;12.0832576982
<ARP, 10.2.5.19>;0.00330311875864;8.24195544419
<ARP, 10.2.201.4>;0.000230450145952;12.0832576982
<ARP, 10.2.203.143>;7.68167153173e-05;13.6682201989
<ARP, 10.2.202.83>;0.000537717007221;10.8608652768
<ARP, 10.2.5.2>;0.000153633430635;12.6682201989
<ARP, 10.2.202.190>;7.68167153173e-05;13.6682201989
<ARP, 10.2.203.254>;0.13204793363;2.92086636941
<ARP, 10.2.7.11>;0.00115225072976;9.76132960328
<ARP, 10.2.200.50>;7.68167153173e-05;13.6682201989
<ARP, 10.2.202.42>;0.00138270087571;9.49829519745
<ARP, 10.2.201.116>;0.000153633430635;12.6682201989
<ARP, 10.2.203.158>;0.000460900291904;11.0832576982
<ARP, 10.2.0.181>;0.0576893532033;4.11555110137
<ARP, 10.2.201.125>;0.000153633430635;12.6682201989
<ARP, 10.2.7.2>;0.00084498386849;10.2087885803
<ARP, 10.2.5.14>;0.000230450145952;12.0832576982
<ARP, 10.2.201.245>;0.00238131817483;8.7140238885
<ARP, 10.2.4.5>;0.000384083576586;11.346292104
<ARP, 10.2.1.10>;0.00084498386849;10.2087885803
<ARP, 10.2.200.66>;7.68167153173e-05;13.6682201989
<ARP, 10.2.7.249>;0.000230450145952;12.0832576982
<ARP, 10.2.2.13>;0.00084498386849;10.2087885803
<ARP, 10.2.200.236>;0.000691350437855;10.4982951974
<ARP, 10.2.4.1>;0.000153633430635;12.6682201989
<ARP, 10.2.6.6>;0.000307266861269;11.6682201989
<ARP, 10.2.203.52>;0.000460900291904;11.0832576982
<ARP, 10.2.5.23>;0.00107543401444;9.86086527683
<ARP, 10.2.3.9>;0.000921800583807;10.0832576982
<ARP, 10.2.7.10>;0.00084498386849;10.2087885803
<ARP, 10.2.6.250>;0.00115225072976;9.76132960328
<ARP, 10.2.6.12>;0.00084498386849;10.2087885803
<ARP, 10.2.200.179>;0.00107543401444;9.86086527683
<ARP, 10.2.6.18>;0.000460900291904;11.0832576982
<ARP, 10.2.0.20>;0.030265785835;5.04616837943
<ARP, 10.2.7.9>;0.00115225072976;9.76132960328
<ARP, 10.2.7.19>;0.000153633430635;12.6682201989
<ARP, 10.2.203.195>;7.68167153173e-05;13.6682201989
<ARP, 10.2.7.4>;0.000537717007221;10.8608652768
<ARP, 10.2.1.17>;0.00084498386849;10.2087885803
<ARP, 10.2.6.24>;0.00084498386849;10.2087885803
<ARP, 10.2.1.22>;0.000921800583807;10.0832576982
<ARP, 10.2.2.15>;0.000768167153173;10.346292104
<ARP, 10.2.2.9>;0.000691350437855;10.4982951974
<ARP, 10.2.2.19>;0.00084498386849;10.2087885803
<ARP, 10.2.5.3>;0.000998617299124;9.96778048075
<ARP, 10.2.0.8>;0.0102166231372;6.61293776339
<ARP, 10.2.1.12>;0.00115225072976;9.76132960328
<ARP, 10.2.202.193>;7.68167153173e-05;13.6682201989
<ARP, 10.2.0.10>;0.000153633430635;12.6682201989
<ARP, 10.2.6.15>;0.00084498386849;10.2087885803
<ARP, 10.2.1.1>;0.00107543401444;9.86086527683
<ARP, 10.2.202.21>;7.68167153173e-05;13.6682201989
<ARP, 10.2.202.212>;7.68167153173e-05;13.6682201989
<ARP, 10.2.200.57>;0.000768167153173;10.346292104
<ARP, 10.2.7.13>;0.000614533722538;10.6682201989
<ARP, 10.2.4.17>;0.000998617299124;9.96778048075
<ARP, 10.2.201.117>;7.68167153173e-05;13.6682201989
<ARP, 10.2.6.13>;0.000460900291904;11.0832576982
<ARP, 10.2.0.182>;0.0558457520356;4.16240864497
<ARP, 192.168.0.1>;0.000307266861269;11.6682201989
<ARP, 10.2.7.3>;0.000384083576586;11.346292104
<ARP, 10.2.5.15>;7.68167153173e-05;13.6682201989
<ARP, 10.2.0.195>;0.012828391458;6.28451590641
<ARP, 10.2.200.32>;0.000460900291904;11.0832576982
<ARP, 10.2.201.163>;0.000384083576586;11.346292104
<ARP, 10.2.201.143>;0.000153633430635;12.6682201989
<ARP, 10.2.200.10>;0.000768167153173;10.346292104
<ARP, 10.2.1.11>;0.00107543401444;9.86086527683
<ARP, 10.2.2.12>;0.00084498386849;10.2087885803
<ARP, 10.2.6.9>;0.00084498386849;10.2087885803
<ARP, 10.2.2.3>;0.00084498386849;10.2087885803
<ARP, 10.2.0.19>;0.0106775234291;6.54927912617
<ARP, 10.2.3.7>;0.00122906744508;9.66822019889
<ARP, 10.2.0.68>;0.0602243048087;4.05351035477
<ARP, 10.2.202.163>;0.000153633430635;12.6682201989
<ARP, 10.2.200.40>;0.000153633430635;12.6682201989
<ARP, 10.2.4.10>;0.000230450145952;12.0832576982
<ARP, 10.2.201.77>;7.68167153173e-05;13.6682201989
<ARP, 10.2.5.18>;0.000230450145952;12.0832576982
<ARP, 10.2.0.249>;0.0105238899985;6.57018811593
<ARP, 10.2.0.184>;0.0487786142265;4.35760741723
<ARP, 10.2.7.5>;0.000921800583807;10.0832576982
<ARP, 10.2.7.23>;0.000230450145952;12.0832576982
<ARP, 10.2.0.200>;0.000230450145952;12.0832576982
<ARP, 10.2.1.18>;0.000998617299124;9.96778048075
<ARP, 10.2.201.240>;7.68167153173e-05;13.6682201989
<ARP, 10.2.201.178>;7.68167153173e-05;13.6682201989
<ARP, 10.2.2.14>;0.000768167153173;10.346292104
<ARP, 10.2.2.8>;0.00084498386849;10.2087885803
<ARP, 10.2.6.3>;0.000384083576586;11.346292104
<ARP, 10.2.201.196>;7.68167153173e-05;13.6682201989
<ARP, 10.2.2.5>;0.000921800583807;10.0832576982
