symbol;probability;information
<broadcast, IP>;0.252349136399;1.9865069455
<unicast, ARP>;0.000952448645959;10.0360710719
<broadcast, ARP>;0.161667495913;2.62889844823
<unicast, IP>;0.382337053095;1.3870830733
<unicast, LLC>;0.00136470253749;9.51719776169
<broadcast, LLC>;0.00548013362712;7.51157321249
<unicast, IPv6>;0.195849029782;2.35218611356
entropy;1.98101877533
max_entropy;2.80735492206
