ip_address,rtt,type,hop_num
80.239.193.161,14.39,11,10
80.239.193.161,14.345,11,10
80.239.193.161,11.782,11,10
80.239.193.161,11.823,11,10
80.239.193.161,15.52,11,10
80.239.193.161,44.73,11,10
80.239.193.161,17.386,11,10
80.239.193.161,22.793,11,10
80.239.193.161,23.463,11,10
80.239.193.161,20.874,11,10
80.239.193.161,13.241,11,10
80.239.193.161,13.873,11,10
80.239.193.161,12.969,11,10
80.239.193.161,13.702,11,10
80.239.193.161,16.133,11,10
80.239.193.161,13.979,11,10
80.239.193.161,13.512,11,10
80.239.193.161,14.144,11,10
80.239.193.161,12.864,11,10
80.239.193.161,11.166,11,10
80.239.193.161,11.154,11,10
80.239.193.161,10.254,11,10
80.239.193.161,14.908,11,10
80.239.193.161,13.762,11,10
80.239.193.161,14.114,11,10
80.239.193.161,13.531,11,10
80.239.193.161,13.348,11,10
80.239.193.161,13.813,11,10
80.239.193.161,15.024,11,10
80.239.193.161,14.596,11,10
80.239.193.161,12.137,11,10
80.239.193.161,12.806,11,10
80.239.193.161,13.496,11,10
80.239.193.161,13.588,11,10
null,null,null,10
80.239.193.161,14.42,11,10
80.239.193.161,14.387,11,10
80.239.193.161,15.007,11,10
80.239.193.161,13.509,11,10
80.239.193.161,13.208,11,10
80.239.193.161,12.609,11,10
80.239.193.161,12.35,11,10
80.239.193.161,14.658,11,10
80.239.193.161,13.421,11,10
80.239.193.161,12.451,11,10
80.239.193.161,12.938,11,10
80.239.193.161,12.482,11,10
80.239.193.161,12.328,11,10
80.239.193.161,12.875,11,10
80.239.193.161,17.811,11,10
80.239.193.161,11.744,11,10
80.239.193.161,17.251,11,10
80.239.193.161,16.053,11,10
80.239.193.161,13.884,11,10
80.239.193.161,12.298,11,10
80.239.193.161,11.34,11,10
80.239.193.161,13.509,11,10
80.239.193.161,10.919,11,10
80.239.193.161,11.386,11,10
80.239.193.161,13.834,11,10
80.239.193.161,12.722,11,10
80.239.193.161,11.494,11,10
80.239.193.161,12.673,11,10
80.239.193.161,10.958,11,10
80.239.193.161,12.028,11,10
80.239.193.161,13.517,11,10
80.239.193.161,10.833,11,10
80.239.193.161,13.564,11,10
80.239.193.161,13.942,11,10
80.239.193.161,13.356,11,10
80.239.193.161,13.261,11,10
80.239.193.161,13.698,11,10
80.239.193.161,12.201,11,10
80.239.193.161,13.07,11,10
80.239.193.161,13.392,11,10
80.239.193.161,12.855,11,10
80.239.193.161,12.444,11,10
80.239.193.161,13.757,11,10
80.239.193.161,12.876,11,10
80.239.193.161,12.865,11,10
80.239.193.161,13.138,11,10
80.239.193.161,15.049,11,10
80.239.193.161,14.91,11,10
80.239.193.161,15.684,11,10
80.239.193.161,15.739,11,10
80.239.193.161,15.668,11,10
80.239.193.161,19.888,11,10
62.115.119.230,12.461,11,11
62.115.120.176,13.151,11,11
62.115.119.230,13.363,11,11
62.115.120.176,13.239,11,11
62.115.119.230,12.824,11,11
62.115.120.176,11.327,11,11
62.115.119.230,13.402,11,11
62.115.120.176,16.526,11,11
62.115.119.230,16.574,11,11
62.115.120.176,15.538,11,11
62.115.119.230,11.898,11,11
62.115.120.176,13.552,11,11
62.115.119.230,12.836,11,11
62.115.120.176,19.984,11,11
62.115.119.230,11.493,11,11
62.115.120.176,12.669,11,11
62.115.119.230,13.042,11,11
62.115.120.176,13.074,11,11
62.115.119.230,13.15,11,11
62.115.120.176,14.408,11,11
62.115.119.230,13.696,11,11
62.115.120.176,12.918,11,11
62.115.119.230,11.79,11,11
62.115.120.176,13.702,11,11
62.115.119.230,13.113,11,11
62.115.120.176,15.559,11,11
62.115.119.230,13.499,11,11
62.115.120.176,11.421,11,11
62.115.119.230,15.036,11,11
62.115.120.176,13.486,11,11
62.115.119.230,12.76,11,11
62.115.120.176,12.978,11,11
62.115.119.230,14.918,11,11
62.115.120.176,13.207,11,11
62.115.119.230,12.867,11,11
62.115.120.176,14.404,11,11
62.115.119.230,13.366,11,11
62.115.120.176,15.559,11,11
62.115.119.230,13.873,11,11
62.115.120.176,13.544,11,11
62.115.119.230,12.705,11,11
62.115.120.176,13.392,11,11
62.115.119.230,16.548,11,11
62.115.120.176,13.802,11,11
62.115.119.230,14.871,11,11
62.115.120.176,12.203,11,11
62.115.119.230,16.023,11,11
62.115.120.176,13.719,11,11
62.115.119.230,12.895,11,11
62.115.120.176,13.557,11,11
62.115.119.230,14.128,11,11
62.115.120.176,12.679,11,11
62.115.119.230,12.668,11,11
62.115.120.176,12.474,11,11
62.115.119.230,12.276,11,11
62.115.120.176,13.451,11,11
62.115.119.230,13.143,11,11
62.115.120.176,12.027,11,11
62.115.119.230,12.7,11,11
62.115.120.176,17.332,11,11
62.115.119.230,13.336,11,11
62.115.120.176,15.588,11,11
62.115.119.230,13.92,11,11
62.115.120.176,12.759,11,11
62.115.119.230,15.208,11,11
62.115.120.176,13.997,11,11
62.115.119.230,13.221,11,11
62.115.120.176,18.164,11,11
62.115.119.230,17.441,11,11
62.115.120.176,19.658,11,11
62.115.119.230,15.323,11,11
62.115.120.176,18.705,11,11
62.115.119.230,22.204,11,11
62.115.120.176,14.617,11,11
62.115.119.230,13.864,11,11
62.115.120.176,14.456,11,11
62.115.119.230,13.442,11,11
62.115.120.176,14.373,11,11
62.115.119.230,15.644,11,11
62.115.120.176,13.899,11,11
62.115.119.230,13.253,11,11
62.115.120.176,14.29,11,11
62.115.119.230,11.918,11,11
62.115.120.176,11.669,11,11
62.115.119.230,12.695,11,11
62.115.120.176,11.962,11,11
62.115.119.230,12.841,11,11
62.115.120.176,14.506,11,11
62.115.119.230,13.803,11,11
62.115.120.176,12.003,11,11
62.115.119.230,13.576,11,11
62.115.120.176,11.223,11,11
62.115.119.230,12.392,11,11
62.115.120.176,11.207,11,11
62.115.119.230,12.992,11,11
62.115.120.176,10.493,11,11
62.115.119.230,14.572,11,11
62.115.120.176,12.725,11,11
62.115.119.230,12.733,11,11
62.115.120.176,14.093,11,11
80.91.246.69,12.757,11,12
62.115.122.60,13.173,11,12
80.91.246.69,11.897,11,12
62.115.122.60,11.453,11,12
80.91.246.69,14.071,11,12
62.115.122.60,15.478,11,12
80.91.246.69,12.807,11,12
62.115.122.60,12.914,11,12
80.91.246.69,10.63,11,12
62.115.122.60,12.732,11,12
80.91.246.69,11.077,11,12
62.115.122.60,17.987,11,12
80.91.246.69,14.836,11,12
62.115.122.60,15.517,11,12
80.91.246.69,13.46,11,12
62.115.122.60,11.121,11,12
80.91.246.69,11.838,11,12
62.115.122.60,12.963,11,12
80.91.246.69,12.899,11,12
62.115.122.60,12.301,11,12
80.91.246.69,13.012,11,12
62.115.122.60,12.986,11,12
80.91.246.69,13.651,11,12
62.115.122.60,14.56,11,12
80.91.246.69,13.051,11,12
62.115.122.60,12.45,11,12
80.91.246.69,14.102,11,12
62.115.122.60,13.054,11,12
80.91.246.69,12.461,11,12
62.115.122.60,12.212,11,12
80.91.246.69,12.574,11,12
62.115.122.60,13.208,11,12
80.91.246.69,13.979,11,12
62.115.122.60,12.333,11,12
80.91.246.69,13.285,11,12
62.115.122.60,13.299,11,12
80.91.246.69,13.693,11,12
62.115.122.60,15.391,11,12
80.91.246.69,13.174,11,12
62.115.122.60,12.671,11,12
80.91.246.69,13.7,11,12
62.115.122.60,15.041,11,12
80.91.246.69,13.332,11,12
62.115.122.60,15.329,11,12
80.91.246.69,17.506,11,12
62.115.122.60,20.053,11,12
80.91.246.69,17.377,11,12
62.115.122.60,21.007,11,12
80.91.246.69,17.268,11,12
62.115.122.60,14.656,11,12
80.91.246.69,13.179,11,12
62.115.122.60,12.703,11,12
80.91.246.69,13.928,11,12
62.115.122.60,12.719,11,12
80.91.246.69,13.873,11,12
62.115.122.60,12.662,11,12
80.91.246.69,12.825,11,12
62.115.122.60,16.329,11,12
80.91.246.69,13.136,11,12
62.115.122.60,12.781,11,12
80.91.246.69,13.651,11,12
62.115.122.60,14.875,11,12
80.91.246.69,18.204,11,12
62.115.122.60,14.004,11,12
80.91.246.69,12.732,11,12
null,null,null,12
80.91.246.69,12.305,11,12
62.115.122.60,14.564,11,12
80.91.246.69,15.383,11,12
62.115.122.60,13.357,11,12
80.91.246.69,15.004,11,12
62.115.122.60,13.27,11,12
80.91.246.69,17.765,11,12
62.115.122.60,12.606,11,12
80.91.246.69,14.976,11,12
62.115.122.60,12.099,11,12
80.91.246.69,13.293,11,12
62.115.122.60,12.299,11,12
80.91.246.69,13.438,11,12
62.115.122.60,12.889,11,12
80.91.246.69,13.307,11,12
62.115.122.60,11.867,11,12
80.91.246.69,12.979,11,12
62.115.122.60,12.281,11,12
80.91.246.69,14.522,11,12
62.115.122.60,15.251,11,12
80.91.246.69,13.5,11,12
62.115.122.60,11.991,11,12
80.91.246.69,12.94,11,12
62.115.122.60,10.917,11,12
80.91.246.69,11.475,11,12
62.115.122.60,13.171,11,12
80.91.246.69,14.301,11,12
62.115.122.60,13.029,11,12
80.91.246.69,15.747,11,12
62.115.122.60,14.16,11,12
80.91.246.69,12.755,11,12
62.115.122.60,11.914,11,12
80.91.246.69,12.562,11,12
62.115.122.60,13.599,11,12
62.115.121.61,13.551,11,13
62.115.141.197,13.947,11,13
62.115.121.61,13.031,11,13
62.115.141.197,25.118,11,13
62.115.121.61,22.857,11,13
62.115.141.197,21.133,11,13
62.115.121.61,23.616,11,13
62.115.141.197,19.289,11,13
62.115.121.61,12.934,11,13
62.115.141.197,12.208,11,13
62.115.121.61,12.826,11,13
62.115.141.197,12.624,11,13
62.115.121.61,13.191,11,13
62.115.141.197,17.882,11,13
62.115.121.61,17.088,11,13
62.115.141.197,13.583,11,13
62.115.121.61,14.8,11,13
62.115.141.197,13.446,11,13
62.115.121.61,13.483,11,13
62.115.141.197,15.493,11,13
62.115.121.61,13.608,11,13
62.115.141.197,14.46,11,13
62.115.121.61,13.026,11,13
62.115.141.197,14.425,11,13
62.115.121.61,14.874,11,13
62.115.141.197,12.638,11,13
62.115.121.61,14.199,11,13
62.115.141.197,11.972,11,13
62.115.121.61,13.38,11,13
62.115.141.197,13.397,11,13
62.115.121.61,13.905,11,13
62.115.141.197,12.184,11,13
62.115.121.61,14.458,11,13
62.115.141.197,13.326,11,13
62.115.121.61,16.939,11,13
62.115.141.197,14.061,11,13
62.115.121.61,12.716,11,13
62.115.141.197,12.833,11,13
62.115.121.61,16.107,11,13
62.115.141.197,13.356,11,13
62.115.121.61,14.812,11,13
62.115.141.197,14.035,11,13
62.115.121.61,12.932,11,13
62.115.141.197,13.528,11,13
62.115.121.61,12.5,11,13
62.115.141.197,13.844,11,13
62.115.121.61,13.624,11,13
62.115.141.197,12.903,11,13
62.115.121.61,15.928,11,13
62.115.141.197,12.701,11,13
62.115.121.61,14.337,11,13
62.115.141.197,12.374,11,13
62.115.121.61,13.614,11,13
62.115.141.197,14.59,11,13
62.115.121.61,16.076,11,13
62.115.141.197,12.757,11,13
62.115.121.61,15.765,11,13
62.115.141.197,13.01,11,13
62.115.121.61,11.492,11,13
62.115.141.197,16.035,11,13
62.115.121.61,15.108,11,13
62.115.141.197,12.791,11,13
62.115.121.61,13.731,11,13
62.115.141.197,14.876,11,13
62.115.121.61,12.258,11,13
62.115.141.197,14.949,11,13
62.115.121.61,14.483,11,13
62.115.141.197,14.406,11,13
62.115.121.61,15.039,11,13
62.115.141.197,39.452,11,13
62.115.121.61,24.379,11,13
62.115.141.197,32.333,11,13
62.115.121.61,19.33,11,13
62.115.141.197,16.583,11,13
62.115.121.61,17.707,11,13
62.115.141.197,16.39,11,13
62.115.121.61,13.416,11,13
62.115.141.197,12.328,11,13
62.115.121.61,12.14,11,13
62.115.141.197,13.027,11,13
62.115.121.61,14.062,11,13
62.115.141.197,13.536,11,13
62.115.121.61,13.981,11,13
62.115.141.197,17.52,11,13
62.115.121.61,11.72,11,13
62.115.141.197,14.785,11,13
62.115.121.61,12.328,11,13
62.115.141.197,14.601,11,13
62.115.121.61,12.477,11,13
62.115.141.197,12.854,11,13
62.115.121.61,13.256,11,13
62.115.141.197,14.215,11,13
62.115.121.61,12.281,11,13
62.115.141.197,13.16,11,13
62.115.121.61,12.265,11,13
62.115.141.197,13.552,11,13
62.115.121.61,15.234,11,13
62.115.141.197,13.847,11,13
62.115.121.61,13.07,11,13
62.115.141.197,13.225,11,13
62.115.148.159,13.977,11,14
62.115.148.159,12.676,11,14
62.115.148.159,11.937,11,14
62.115.148.159,13.049,11,14
62.115.148.159,12.59,11,14
62.115.148.159,13.401,11,14
62.115.148.159,17.653,11,14
62.115.148.159,12.5,11,14
62.115.148.159,12.629,11,14
62.115.148.159,13.24,11,14
62.115.148.159,12.652,11,14
62.115.148.159,12.842,11,14
62.115.148.159,13.189,11,14
62.115.148.159,13.053,11,14
62.115.148.159,14.248,11,14
62.115.148.159,10.761,11,14
62.115.148.159,12.603,11,14
62.115.148.159,15.234,11,14
62.115.148.159,14.743,11,14
62.115.148.159,13.351,11,14
62.115.148.159,14.037,11,14
62.115.148.159,13.127,11,14
62.115.148.159,12.96,11,14
62.115.148.159,14.881,11,14
62.115.148.159,13.157,11,14
62.115.148.159,10.892,11,14
62.115.148.159,11.738,11,14
62.115.148.159,12.128,11,14
62.115.148.159,13.477,11,14
62.115.148.159,15.691,11,14
62.115.148.159,13.007,11,14
62.115.148.159,13.16,11,14
62.115.148.159,15.977,11,14
62.115.148.159,12.469,11,14
62.115.148.159,17.095,11,14
62.115.148.159,17.77,11,14
62.115.148.159,18.812,11,14
62.115.148.159,18.383,11,14
62.115.148.159,21.224,11,14
62.115.148.159,13.156,11,14
62.115.148.159,15.18,11,14
62.115.148.159,12.191,11,14
62.115.148.159,12.985,11,14
62.115.148.159,13.908,11,14
62.115.148.159,18.42,11,14
62.115.148.159,15.517,11,14
62.115.148.159,12.224,11,14
62.115.148.159,14.004,11,14
62.115.148.159,13.75,11,14
62.115.148.159,12.446,11,14
62.115.148.159,13.204,11,14
62.115.148.159,14.605,11,14
62.115.148.159,12.724,11,14
62.115.148.159,11.688,11,14
62.115.148.159,12.644,11,14
62.115.148.159,15.882,11,14
62.115.148.159,14.999,11,14
62.115.148.159,13.126,11,14
62.115.148.159,12.496,11,14
62.115.148.159,14.131,11,14
62.115.148.159,13.24,11,14
62.115.148.159,12.72,11,14
62.115.148.159,12.601,11,14
62.115.148.159,11.663,11,14
62.115.148.159,13.319,11,14
62.115.148.159,14.787,11,14
62.115.148.159,12.134,11,14
62.115.148.159,13.166,11,14
62.115.148.159,12.567,11,14
62.115.148.159,12.951,11,14
62.115.148.159,14.066,11,14
62.115.148.159,10.893,11,14
62.115.148.159,13.167,11,14
62.115.148.159,12.073,11,14
62.115.148.159,14.715,11,14
62.115.148.159,14.207,11,14
62.115.148.159,12.619,11,14
62.115.148.159,13.416,11,14
62.115.148.159,14.356,11,14
62.115.148.159,14.202,11,14
62.115.148.159,13.366,11,14
62.115.148.159,13.764,11,14
62.115.148.159,12.696,11,14
62.115.148.159,14.52,11,14
62.115.148.159,12.226,11,14
62.115.148.159,16.047,11,14
62.115.148.159,13.283,11,14
62.115.148.159,16.594,11,14
62.115.148.159,15.169,11,14
62.115.148.159,12.832,11,14
62.115.148.159,9.885,11,14
62.115.148.159,14.397,11,14
62.115.148.159,14.006,11,14
62.115.148.159,12.288,11,14
62.115.148.159,12.593,11,14
62.115.148.159,12.889,11,14
62.115.148.159,18.679,11,14
62.115.148.159,12.147,11,14
62.115.148.159,19.372,11,14
62.115.148.159,12.836,11,14
146.97.35.197,13.099,11,15
146.97.35.197,16.778,11,15
146.97.35.197,15.646,11,15
146.97.35.197,19.689,11,15
146.97.35.197,20.049,11,15
146.97.35.197,23.116,11,15
146.97.35.197,20.034,11,15
146.97.35.197,13.295,11,15
146.97.35.197,13.709,11,15
146.97.35.197,12.168,11,15
146.97.35.197,13.006,11,15
146.97.35.197,17.503,11,15
146.97.35.197,12.32,11,15
146.97.35.197,12.236,11,15
146.97.35.197,12.742,11,15
146.97.35.197,14.058,11,15
146.97.35.197,14.259,11,15
146.97.35.197,13.377,11,15
146.97.35.197,11.368,11,15
146.97.35.197,13.107,11,15
146.97.35.197,13.692,11,15
146.97.35.197,20.433,11,15
146.97.35.197,12.82,11,15
146.97.35.197,15.105,11,15
146.97.35.197,38.424,11,15
146.97.35.197,13.298,11,15
146.97.35.197,14.011,11,15
146.97.35.197,12.448,11,15
146.97.35.197,12.414,11,15
146.97.35.197,13.411,11,15
146.97.35.197,12.151,11,15
146.97.35.197,12.603,11,15
146.97.35.197,11.669,11,15
146.97.35.197,26.097,11,15
146.97.35.197,20.311,11,15
146.97.35.197,13.329,11,15
146.97.35.197,12.378,11,15
146.97.35.197,14.484,11,15
146.97.35.197,12.615,11,15
146.97.35.197,13.914,11,15
146.97.35.197,13.217,11,15
146.97.35.197,11.609,11,15
146.97.35.197,13.344,11,15
146.97.35.197,13.242,11,15
146.97.35.197,13.237,11,15
146.97.35.197,13.442,11,15
146.97.35.197,13.688,11,15
146.97.35.197,13.9,11,15
146.97.35.197,14.409,11,15
146.97.35.197,13.727,11,15
146.97.35.197,13.831,11,15
146.97.35.197,13.195,11,15
146.97.35.197,15.165,11,15
146.97.35.197,14.097,11,15
146.97.35.197,13.426,11,15
146.97.35.197,15.458,11,15
146.97.35.197,13.986,11,15
146.97.35.197,17.042,11,15
146.97.35.197,13.251,11,15
146.97.35.197,12.539,11,15
146.97.35.197,12.549,11,15
146.97.35.197,11.625,11,15
146.97.35.197,13.852,11,15
146.97.35.197,15.044,11,15
146.97.35.197,13.262,11,15
146.97.35.197,13.127,11,15
146.97.35.197,12.385,11,15
146.97.35.197,13.171,11,15
146.97.35.197,15.597,11,15
146.97.35.197,15.358,11,15
146.97.35.197,13.71,11,15
146.97.35.197,13.015,11,15
146.97.35.197,19.403,11,15
146.97.35.197,46.423,11,15
146.97.35.197,16.269,11,15
146.97.35.197,18.56,11,15
146.97.35.197,15.978,11,15
146.97.35.197,11.875,11,15
146.97.35.197,12.819,11,15
146.97.35.197,13.537,11,15
146.97.35.197,14.295,11,15
146.97.35.197,14.049,11,15
146.97.35.197,14.706,11,15
146.97.35.197,15.245,11,15
146.97.35.197,18.669,11,15
146.97.35.197,13.044,11,15
146.97.35.197,14.166,11,15
146.97.35.197,13.274,11,15
146.97.35.197,14.648,11,15
146.97.35.197,12.419,11,15
146.97.35.197,13.48,11,15
146.97.35.197,13.569,11,15
146.97.35.197,12.226,11,15
146.97.35.197,13.037,11,15
146.97.35.197,12.773,11,15
146.97.35.197,13.47,11,15
146.97.35.197,13.414,11,15
146.97.35.197,16.225,11,15
146.97.35.197,13.061,11,15
146.97.35.197,13.008,11,15
146.97.33.2,12.655,11,16
146.97.33.2,12.747,11,16
146.97.33.2,12.158,11,16
146.97.33.2,12.501,11,16
146.97.33.2,11.693,11,16
146.97.33.2,12.371,11,16
146.97.33.2,14.248,11,16
146.97.33.2,17.443,11,16
146.97.33.2,12.432,11,16
146.97.33.2,12.726,11,16
146.97.33.2,13.965,11,16
146.97.33.2,12.381,11,16
146.97.33.2,11.866,11,16
146.97.33.2,12.063,11,16
146.97.33.2,14.137,11,16
146.97.33.2,16.059,11,16
146.97.33.2,13.235,11,16
146.97.33.2,12.485,11,16
146.97.33.2,11.455,11,16
146.97.33.2,17.817,11,16
146.97.33.2,12.174,11,16
146.97.33.2,15.665,11,16
146.97.33.2,11.683,11,16
146.97.33.2,16.556,11,16
146.97.33.2,13.053,11,16
146.97.33.2,14.987,11,16
146.97.33.2,11.669,11,16
146.97.33.2,10.682,11,16
146.97.33.2,15.75,11,16
146.97.33.2,13.32,11,16
146.97.33.2,14.515,11,16
146.97.33.2,11.893,11,16
146.97.33.2,14.367,11,16
146.97.33.2,12.704,11,16
146.97.33.2,13.839,11,16
146.97.33.2,13.796,11,16
146.97.33.2,11.736,11,16
146.97.33.2,14.386,11,16
146.97.33.2,16.056,11,16
146.97.33.2,38.763,11,16
146.97.33.2,16.74,11,16
146.97.33.2,20.515,11,16
146.97.33.2,19.777,11,16
146.97.33.2,17.392,11,16
146.97.33.2,13.945,11,16
146.97.33.2,12.479,11,16
146.97.33.2,13.54,11,16
146.97.33.2,13.345,11,16
146.97.33.2,15.832,11,16
146.97.33.2,13.875,11,16
146.97.33.2,14.338,11,16
146.97.33.2,9.873,11,16
146.97.33.2,12.677,11,16
146.97.33.2,11.554,11,16
146.97.33.2,18.092,11,16
146.97.33.2,13.94,11,16
146.97.33.2,15.172,11,16
146.97.33.2,15.349,11,16
146.97.33.2,14.177,11,16
146.97.33.2,13.84,11,16
146.97.33.2,13.979,11,16
146.97.33.2,12.782,11,16
146.97.33.2,13.08,11,16
146.97.33.2,12.981,11,16
146.97.33.2,13.292,11,16
146.97.33.2,12.766,11,16
146.97.33.2,14.457,11,16
146.97.33.2,13.791,11,16
146.97.33.2,13.513,11,16
146.97.33.2,13.791,11,16
146.97.33.2,17.14,11,16
146.97.33.2,16.08,11,16
146.97.33.2,13.052,11,16
146.97.33.2,13.689,11,16
146.97.33.2,13.124,11,16
146.97.33.2,14.026,11,16
146.97.33.2,11.716,11,16
146.97.33.2,12.601,11,16
146.97.33.2,12.227,11,16
146.97.33.2,15.454,11,16
146.97.33.2,13.786,11,16
146.97.33.2,13.367,11,16
146.97.33.2,13.71,11,16
146.97.33.2,11.778,11,16
146.97.33.2,14.086,11,16
146.97.33.2,13.19,11,16
146.97.33.2,14.171,11,16
146.97.33.2,14.979,11,16
146.97.33.2,22.834,11,16
146.97.33.2,32.866,11,16
146.97.33.2,13.309,11,16
146.97.33.2,15.285,11,16
146.97.33.2,12.612,11,16
146.97.33.2,12.484,11,16
146.97.33.2,12.209,11,16
146.97.33.2,14.221,11,16
146.97.33.2,13.035,11,16
146.97.33.2,18.261,11,16
146.97.33.2,13.054,11,16
146.97.33.2,13.553,11,16
146.97.37.194,13.67,11,17
146.97.37.194,12.321,11,17
146.97.37.194,13.823,11,17
146.97.37.194,15.778,11,17
146.97.37.194,17.499,11,17
146.97.37.194,21.214,11,17
146.97.37.194,21.217,11,17
146.97.37.194,15.867,11,17
146.97.37.194,20.771,11,17
146.97.37.194,12.315,11,17
146.97.37.194,11.996,11,17
146.97.37.194,18.974,11,17
146.97.37.194,15.838,11,17
146.97.37.194,13.855,11,17
146.97.37.194,13.04,11,17
146.97.37.194,13.293,11,17
146.97.37.194,16.738,11,17
146.97.37.194,13.038,11,17
146.97.37.194,12.231,11,17
146.97.37.194,14.64,11,17
146.97.37.194,13.615,11,17
146.97.37.194,14.55,11,17
146.97.37.194,16.083,11,17
146.97.37.194,13.714,11,17
146.97.37.194,14.378,11,17
146.97.37.194,14.037,11,17
146.97.37.194,16.82,11,17
146.97.37.194,15.493,11,17
146.97.37.194,15.242,11,17
146.97.37.194,11.96,11,17
146.97.37.194,7.92,11,17
146.97.37.194,13.663,11,17
146.97.37.194,13.639,11,17
146.97.37.194,12.059,11,17
146.97.37.194,11.576,11,17
146.97.37.194,13.966,11,17
146.97.37.194,14.983,11,17
146.97.37.194,16.629,11,17
146.97.37.194,11.418,11,17
146.97.37.194,10.875,11,17
146.97.37.194,10.834,11,17
146.97.37.194,14.068,11,17
146.97.37.194,15.689,11,17
146.97.37.194,15.966,11,17
146.97.37.194,14.854,11,17
146.97.37.194,13.597,11,17
146.97.37.194,12.562,11,17
146.97.37.194,13.57,11,17
146.97.37.194,14.228,11,17
146.97.37.194,11.974,11,17
146.97.37.194,12.226,11,17
146.97.37.194,12.859,11,17
146.97.37.194,11.848,11,17
146.97.37.194,15.369,11,17
146.97.37.194,17.031,11,17
146.97.37.194,13.797,11,17
146.97.37.194,12.772,11,17
146.97.37.194,13.937,11,17
146.97.37.194,16.564,11,17
146.97.37.194,13.743,11,17
146.97.37.194,14.805,11,17
146.97.37.194,11.107,11,17
146.97.37.194,16.8,11,17
146.97.37.194,12.873,11,17
146.97.37.194,12.403,11,17
146.97.37.194,15.3,11,17
146.97.37.194,12.258,11,17
146.97.37.194,10.958,11,17
146.97.37.194,14.467,11,17
146.97.37.194,21.026,11,17
146.97.37.194,29.361,11,17
146.97.37.194,19.762,11,17
146.97.37.194,21.833,11,17
146.97.37.194,14.598,11,17
146.97.37.194,13.392,11,17
146.97.37.194,13.77,11,17
146.97.37.194,8.629,11,17
146.97.37.194,12.243,11,17
146.97.37.194,12.453,11,17
146.97.37.194,12.459,11,17
146.97.37.194,9.553,11,17
146.97.37.194,5.354,11,17
146.97.37.194,11.396,11,17
146.97.37.194,12.103,11,17
146.97.37.194,9.605,11,17
146.97.37.194,12.134,11,17
146.97.37.194,13.902,11,17
146.97.37.194,12.21,11,17
146.97.37.194,8.587,11,17
146.97.37.194,10.296,11,17
146.97.37.194,11.928,11,17
146.97.37.194,12.474,11,17
146.97.37.194,13.78,11,17
146.97.37.194,16.278,11,17
146.97.37.194,11.352,11,17
146.97.37.194,12.479,11,17
146.97.37.194,12.729,11,17
146.97.37.194,12.092,11,17
146.97.37.194,12.332,11,17
146.97.37.194,15.685,11,17
193.63.108.94,18.325,11,18
193.63.108.94,14.191,11,18
193.63.108.94,13.309,11,18
193.63.108.94,13.195,11,18
193.63.108.94,13.427,11,18
193.63.108.94,13.952,11,18
193.63.108.94,11.731,11,18
193.63.108.94,12.785,11,18
193.63.108.94,12.669,11,18
193.63.108.94,13.529,11,18
193.63.108.94,16.493,11,18
193.63.108.94,14.187,11,18
193.63.108.94,12.917,11,18
193.63.108.94,12.983,11,18
193.63.108.94,14.53,11,18
193.63.108.94,13.794,11,18
193.63.108.94,11.524,11,18
193.63.108.94,12.471,11,18
193.63.108.94,12.806,11,18
193.63.108.94,13.264,11,18
193.63.108.94,12.253,11,18
193.63.108.94,12.188,11,18
193.63.108.94,12.55,11,18
193.63.108.94,13.833,11,18
193.63.108.94,13.422,11,18
193.63.108.94,12.082,11,18
193.63.108.94,14.977,11,18
193.63.108.94,14.665,11,18
193.63.108.94,12.128,11,18
193.63.108.94,13.248,11,18
193.63.108.94,14.259,11,18
193.63.108.94,14.752,11,18
193.63.108.94,14.281,11,18
193.63.108.94,12.671,11,18
193.63.108.94,11.029,11,18
193.63.108.94,18.608,11,18
193.63.108.94,21.516,11,18
193.63.108.94,22.404,11,18
193.63.108.94,21.185,11,18
193.63.108.94,18.848,11,18
193.63.108.94,14.895,11,18
193.63.108.94,13.06,11,18
193.63.108.94,14.505,11,18
193.63.108.94,13.284,11,18
193.63.108.94,12.821,11,18
193.63.108.94,13.13,11,18
193.63.108.94,11.601,11,18
193.63.108.94,12.758,11,18
193.63.108.94,16.44,11,18
193.63.108.94,14.348,11,18
193.63.108.94,12.44,11,18
193.63.108.94,17.498,11,18
193.63.108.94,10.986,11,18
193.63.108.94,17.508,11,18
193.63.108.94,13.161,11,18
193.63.108.94,13.926,11,18
193.63.108.94,14.351,11,18
193.63.108.94,14.567,11,18
193.63.108.94,17.91,11,18
193.63.108.94,42.356,11,18
193.63.108.94,12.988,11,18
193.63.108.94,11.896,11,18
193.63.108.94,16.15,11,18
193.63.108.94,12.624,11,18
193.63.108.94,12.907,11,18
193.63.108.94,11.969,11,18
193.63.108.94,14.776,11,18
193.63.108.94,13.666,11,18
193.63.108.94,13.738,11,18
193.63.108.94,14.422,11,18
193.63.108.94,14.492,11,18
193.63.108.94,13.437,11,18
193.63.108.94,15.258,11,18
193.63.108.94,12.745,11,18
193.63.108.94,15.19,11,18
193.63.108.94,12.842,11,18
193.63.108.94,14.24,11,18
193.63.108.94,13.685,11,18
193.63.108.94,13.881,11,18
193.63.108.94,26.462,11,18
193.63.108.94,15.737,11,18
193.63.108.94,16.81,11,18
193.63.108.94,14.033,11,18
193.63.108.94,12.783,11,18
193.63.108.94,13.191,11,18
193.63.108.94,13.936,11,18
193.63.108.94,14.579,11,18
193.63.108.94,13.987,11,18
