ip_address,rtt,salto_intercontinental,type,hop_num
192.168.0.1,9.428,false,11,1
192.168.0.1,11.927,false,11,1
192.168.0.1,12.678,false,11,1
192.168.0.1,13.079,false,11,1
192.168.0.1,10.911,false,11,1
192.168.0.1,11.517,false,11,1
null,null,null,null,1
192.168.0.1,12.239,false,11,1
null,null,null,null,1
192.168.0.1,12.865,false,11,1
null,null,null,null,1
192.168.0.1,13.088,false,11,1
null,null,null,null,1
192.168.0.1,12.327,false,11,1
null,null,null,null,1
192.168.0.1,11.579,false,11,1
192.168.0.1,14.379,false,11,1
null,null,null,null,1
192.168.0.1,11.422,false,11,1
null,null,null,null,1
192.168.0.1,12.113,false,11,1
null,null,null,null,1
192.168.0.1,11.833,false,11,1
null,null,null,null,1
192.168.0.1,12.012,false,11,1
null,null,null,null,1
192.168.0.1,12.85,false,11,1
null,null,null,null,1
192.168.0.1,14.519,false,11,1
null,null,null,null,1
192.168.2.1,12.75,false,11,2
192.168.2.1,12.147,false,11,2
192.168.2.1,12.033,false,11,2
192.168.2.1,12.775,false,11,2
192.168.2.1,11.092,false,11,2
192.168.2.1,12.21,false,11,2
null,null,null,null,2
192.168.2.1,11.685,false,11,2
null,null,null,null,2
192.168.2.1,11.257,false,11,2
null,null,null,null,2
192.168.2.1,12.124,false,11,2
null,null,null,null,2
192.168.2.1,12.099,false,11,2
null,null,null,null,2
192.168.2.1,13.805,false,11,2
null,null,null,null,2
192.168.2.1,11.516,false,11,2
192.168.2.1,11.251,false,11,2
null,null,null,null,2
192.168.2.1,10.542,false,11,2
null,null,null,null,2
192.168.2.1,12.061,false,11,2
null,null,null,null,2
192.168.2.1,13.502,false,11,2
null,null,null,null,2
192.168.2.1,11.941,false,11,2
null,null,null,null,2
192.168.2.1,13.716,false,11,2
null,null,null,null,2
172.16.128.1,11.541,false,11,3
172.16.128.1,10.256,false,11,3
172.16.128.1,13.015,false,11,3
172.16.128.1,10.791,false,11,3
172.16.128.1,18.602,false,11,3
172.16.128.1,10.966,false,11,3
172.16.128.1,12.521,false,11,3
172.16.128.1,11.741,false,11,3
172.16.128.1,12.889,false,11,3
172.16.128.1,11.807,false,11,3
172.16.128.1,12.709,false,11,3
172.16.128.1,11.659,false,11,3
172.16.128.1,13.496,false,11,3
172.16.128.1,11.289,false,11,3
172.16.128.1,13.395,false,11,3
172.16.128.1,11.352,false,11,3
172.16.128.1,12.865,false,11,3
172.16.128.1,12.298,false,11,3
172.16.128.1,11.72,false,11,3
172.16.128.1,11.441,false,11,3
172.16.128.1,12.406,false,11,3
172.16.128.1,12.011,false,11,3
172.16.128.1,13.718,false,11,3
172.16.128.1,11.057,false,11,3
172.16.128.1,13.732,false,11,3
172.16.128.1,12.376,false,11,3
172.16.128.1,12.368,false,11,3
172.16.128.1,11.541,false,11,3
172.16.128.1,12.745,false,11,3
172.16.128.1,11.357,false,11,3
10.0.13.1,15.048,false,11,4
10.0.13.1,11.008,false,11,4
10.0.13.1,12.518,false,11,4
10.0.13.1,11.224,false,11,4
10.0.13.1,13.652,false,11,4
10.0.13.1,12.27,false,11,4
10.0.13.1,13.108,false,11,4
10.0.13.1,11.211,false,11,4
10.0.13.1,11.843,false,11,4
10.0.13.1,11.202,false,11,4
10.0.13.1,12.145,false,11,4
10.0.13.1,9.039,false,11,4
